ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
250,Españoluchos del montón ninguneando a Zamorano? ¿Qué queda para ellos entonces ? Jajajaja grande Bam Bam y viva Inter (un equipo de verdad) Real Madrid No eso sí. Jajaj,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
251,"chileno y con cara de peruano, nada más q decir burro",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
252,Un chileno indio hablando de fútbol ,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
253,Lamine es mejor a sus 17 de lo que tu fuiste en tu vida paquete,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
254,Los madridistas este año solo vais a celebrar los goles del Inter,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
255,Chileno culo roto,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
256,Triplete algo que el Madrid nunca ha podido ganar ,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
257,Cállate  cara de bruja te falta la pura flecha en la cabeza indio zamorano cara de evo morales,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,1,0,1,0,234
258,"Eres chileno, de que te ríes xd",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
259,muy patetico... cuando tu equipo esta temporada a sido humillado ;-),Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
260,"Un jugador que nunca ganó la champions, que nunca ganó un mundial que nunca ganó una copa América, lo único bueno en su vida haber jugado en el Madrid que por cierto no duró porque era un jugador regular, dime que presumes te diré de que careces.",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
261,"? Literalmente el Inter perdió todo el triplete y se centró solo en Champions. Barcelona ? Ya ganó copa del rey, supercopa, y la liga ya veremos. A mamar que el único que le hacía competencia en la final al PSG era el barça.",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
262,"Dónde vas matao, en tu familia solo tiene tripletes tu madre con los vecinos.",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,1,0,0,0,234
263,Este fracasado se ríe pero no llega ni a los 10 goles en Champions. Y eso que jugó casi una década en Europa.,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
264,Y este tira flechas que? Quien chingados eres?,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
265,JODETE tu perro jajajaa,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
266,"Ojo que como le de al PSG por ganar la champions si que gana triplete y el inter llevará dos finales de champions perdidas en tres años, ahí la dejo botando...",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
267,callate chileno sin mundial,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
268,"Quien te conoce, en vez de chileno pareces peruano",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
269,Eras mas malo que una mierda maquina,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
270,Y quien es este ?,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
271,"Grande Bam Bam, ganó el fútbol con justicia ",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
272,"¿ Cuántas semifinales de Champions league o Copa de Europa , jugaste en tu vida  Iván Zamorano  @bambam9oficial  ?",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
273,"Tienes ladrando a medio mundo capitán, siga educando.",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
274,"Ahh mira, el acomplejado que se puso en la camisa 1+8 porque le quitaron el 9. Te lo quitaron por malo no por otra cosa ",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
275,Chileno asqueroso,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
276,"Hola Bamban, el Barca iba por la Sexta o por la Siesta.? ",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
277,"Forza Inter lo dices ahora, después de terminar el partido de vuelta y habiendo clasificado. No antes de los partidos. Ahí demuestras tu interés por un ex-equipo tuyo...",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
278,"Zamorano, me puedes chupar bien el pico con bolas y todo, hijo de puta, ni una copa america le diste a chile y te haces el canchero, dale tontito, a dar risa a otro lado",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,1,0,0,234
279,"No me sorprende, otro culiao mas con el pvto madridismo sociológico. Y celebrando un robo como siempre ctm. Espero que Luis Enrique o Arteta te vuelvan a dejar callao",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
280,Quien es este indio?,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
281,Vergüenza de compartir nacionalidad con este fracasado,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,0,1,234
282,"Quien te conoce put0 chileno, no sos nada igual que tu País",Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
283,Jodido chileno friki,Triplete   Forza  @Inter  sempre  Nos vemos en Múnich,0,0,1,0,234
284,"A los que les molestó mi tijera de podar para cortar con todo el despilfarro, les quiero contar que ahora también voy a sumar una lupa para buscar uno por uno a todos los frescos que abusan del Estado. Queremos un  A los que les molestó mi  tijera de podar  para cortar con todo el despilfarro, les quiero contar que ahora también voy a sumar una  lupa  para buscar uno por uno a todos los frescos que abusan del Estado. Queremos un  #ChilesinCorrupción #ChilesinCorrupción    ","Préndete al ciclismo, préndete a el Giro de Italia. Míralo como nunca antes de la mano de DIRECTV. Suscríbete y disfruta de cada pedaleada",0,0,0,1,X
285,"Los 2 partidos más corruptos de Chile Son el P Comunista y el Frente Amplio.  Recuerda: Universidad Arcis (PC)18.000.000.000.  Clínica Sierra Bella.(xxxx)PC, Fundaciones y otros 30.000.000.000 (FA) y parece que muchos millones más que están saliendo!!","A los que les molestó mi tijera de podar para cortar con todo el despilfarro, les quiero contar que ahora también voy a sumar una lupa para buscar uno por uno a todos los frescos que abusan del Estado. Queremos un  A los que les molestó mi  tijera de podar  para cortar con todo el despilfarro, les quiero contar que ahora también voy a sumar una  lupa  para buscar uno por uno a todos los frescos que abusan del Estado. Queremos un  #ChilesinCorrupción #ChilesinCorrupción",0,0,0,1,X
286,Deberia hacerle mantencion a su lupa candidata  @evelynmatthei,"A los que les molestó mi tijera de podar para cortar con todo el despilfarro, les quiero contar que ahora también voy a sumar una lupa para buscar uno por uno a todos los frescos que abusan del Estado. Queremos un  A los que les molestó mi  tijera de podar  para cortar con todo el despilfarro, les quiero contar que ahora también voy a sumar una  lupa  para buscar uno por uno a todos los frescos que abusan del Estado. Queremos un  #ChilesinCorrupción #ChilesinCorrupción",0,0,0,1,X
287,"Fuera los venecos de Chile, solo traen delincuencia y mugre ",SinTweetPadre,0,0,1,0,
288,"Los maricones no deberían estar en la tele, dan asco ",SinTweetPadre,0,1,0,0,
289,"Si no te gusta Chile, lárgate a tu país, inmigrante culiao ",SinTweetPadre,1,0,1,0,
290,"Voy a reventar a ese weón si lo veo en la calle, se lo merece ",SinTweetPadre,1,0,0,0,
291,"No queremos más haitianos en el norte, arruinan todo ",SinTweetPadre,0,0,1,0,
292,"Los colombianos solo sirven para vender droga, fuera de aquí ",SinTweetPadre,0,0,1,0,
293,"Si veo a ese gay en el barrio, le doy una paliza ",SinTweetPadre,1,1,0,0,
294,"Malditos migrantes, por su culpa no hay trabajo pa los chilenos ",SinTweetPadre,0,0,1,0,
295,Ese weón se merece un balazo por meterse con mi equipo ,SinTweetPadre,1,0,0,0,
296,"No soporto ver a esos trans en la calle, qué asco ",SinTweetPadre,0,1,0,0,
297,"Los haitianos están invadiendo Antofagasta, hay que echarlos ",SinTweetPadre,0,0,1,0,
298,"Si no te callai, te saco la chucha en la plaza ",SinTweetPadre,1,0,0,0,
299,"Los venezolanos son una plaga, no los quiero en mi ciudad ",SinTweetPadre,0,0,1,0,
300,"Los peruanos no tienen cabida aquí, que se vayan pa su país ",SinTweetPadre,0,0,1,0,
301,"Si ese maricón sigue hablando, le rompo la cara ",SinTweetPadre,1,1,0,0,
302,Deja de wear maraco ctm si sabemos que te gusta la pichula ,SinTweetPadre,0,1,0,0,
303,"Malditos venezolanos, roban todo y ensucian las calles ",SinTweetPadre,0,0,1,0,
304,"Puta que son cochinos los haitianos, vayanse a su caga de pais ",SinTweetPadre,0,0,1,0,
305,A ese weón lo voy a pillar y le doy una buena cacha ,SinTweetPadre,1,0,0,0,
306,"No aguanto a los gays desfilando, deberían esconderse ",SinTweetPadre,0,1,0,0,
307,Pura gente enferma los weones de LGBT ,SinTweetPadre,0,1,0,0,
308,"Weon enfermo, metete los dedos en el hoyo que tanto te gusta maricon ",SinTweetPadre,0,1,0,0,
309,"Los haitianos no saben nada, solo estorban en Chile ",SinTweetPadre,0,0,1,0,
310,"Si me cruzo con ese culiao, lo hago mierda en dos segundos ",SinTweetPadre,1,0,0,0,
311,"Los trans no son normales, no los quiero cerca de mi familia ",SinTweetPadre,0,1,0,0,
312,Si mi hijo me sale gay le saco la ctm para que se le quite lo maraco ,SinTweetPadre,1,1,0,0,
313,"Ni cagando estaría con un trans, pura gente enferma ",SinTweetPadre,0,1,0,0,
314,"Fuera los bolivianos, no los necesitamos en nuestro país ",SinTweetPadre,0,0,1,0,
315,Voy a reventar a ese tipo si sigue metiéndose conmigo ,SinTweetPadre,1,0,0,0,
316,Deja de wear maraco ctm si te veo te mato hijo de la maraca ,SinTweetPadre,1,0,0,0,
317,Dime donde vives que voy ahora mismo y te mato ,SinTweetPadre,1,0,0,0,
318,"Puta los venecos q llegan a vender mierda al centro, q se vayan pa su tierra ",SinTweetPadre,0,0,1,0,
319,"Si veo a ese maricón en la disco, le saco la cresta por flaite ",SinTweetPadre,1,1,0,0,
320,"Los haitianos tienen tomado el barrio, puro robo, no los quiero más ",SinTweetPadre,0,0,1,0,
321,"Ese weón me miró mal, lo pillo y le rompo la boca de una ",SinTweetPadre,1,0,0,0,
322,"Q asco los gays besándose en la plaza, deberían meterlos presos ",SinTweetPadre,0,1,0,0,
323,Los colombianos q llegan a Valpo solo traen cuchillos y problemas ,SinTweetPadre,0,0,1,0,
324,"Si no te callai la boca, te doy un combo y te dejo en el suelo ",SinTweetPadre,1,0,0,0,
325,"Esos trans dando jugo en la calle, no los soporto, q se vayan ",SinTweetPadre,0,1,0,0,
326,"Los peruanos q trabajan en el mercado son puro estorbo, fuera ",SinTweetPadre,0,0,1,0,
327,"Ese culiao me debe plata, lo voy a cagar a palos si no paga ",SinTweetPadre,1,0,0,0,
328,"Los venecos q llegan a Iquique solo traen caos, q se devuelvan ",SinTweetPadre,0,0,1,0,
329,"Me da asco ver a esos gays tomados de la mano en el metro, weones enfermos ",SinTweetPadre,0,1,0,0,
330,"Los haitianos no entienden nada, no sirven pa trabajar aquí ",SinTweetPadre,0,0,1,0,
331,"Los trans no deberían existir, q se vayan lejos de mi barrio ",SinTweetPadre,0,1,0,0,
332,"Puta los colombianos, siempre metidos en cosas turbias, fuera ",SinTweetPadre,0,0,1,0,
333,"Esos gays no merecen respeto, q no se metan en mi cara ",SinTweetPadre,0,1,0,0,
334,"A poco te gusto maraco, veni y chupame la tula maricon ",SinTweetPadre,0,1,0,0,
335,"Los bolivianos solo traen pobreza, q no vengan más a Chile ",SinTweetPadre,0,0,1,0,
336,"Los venecos maricones q llegan al centro dan asco, q se vayan pa su país ",SinTweetPadre,0,1,1,0,
337,"Los peruanos maricones q trabajan en el mercado dan mala imagen, q se larguen ",SinTweetPadre,0,1,1,0,
338,"Cada dia mas esclavos y los libertario aplauden, son tan mogolicos, no agarraron una pala en su vida los nenazos","El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
339,Y qué hace la oposición? ,"El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
340,Pero los libercacas dicen que la única opción digna es la derecha ,"El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
341,"Los conspiranoicos tenían razón, al decir que a Argentina la iban a convertir en un territorio de esclavos","El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
342,"Siempre creí que ustedes los argentinos aguantaban menos que nosotros los chilenos   Quizás antes, pero ahora no","El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
343,La Esclavitud Avanza,"El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
344,Tremendo como metió 5ta a fondo en la pelea contra la casta el Javo ,"El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
345,"Pasamos de estar como el orto diciendo ""por lo menos no gobierna la derecha"" a estar como el orto diciendo ""por lo menos no gobierna el kirchnerismo"".","El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,0,1,X
346,"Después te aparece una venezolana diciendo ""y me lo lloran""...","El gobierno prohibió los aumentos salariales, ayer eliminaron el derecho a huelga, y hoy anunciaron que aumenta 21% el boleto del bondi",0,0,1,0,X
347,"cuando el propio xavi estaba en el barca, modric no se fue, ahora que esta ese medio pelo baiteas diciendo que se va el....","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
348,Que imbécil eres.,"Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",1,0,0,0,X
349,Cuando te piensas que no puedes decir más tonterías siempre te superas,"Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
350,"Es lo más anti futbol que he leído, demasiado incluso siendo del Barcelona","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
351,Con esta publicación no hay dudas que el VArca es un meme,"Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
352,"con todo respeto a Pedri que es un jugadorazo, por favor, aun no merece aparecer ni en la misma oracion que luka","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
353,El zapato derecho de Modric tiene más Aura que Pedri.,"Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
354,"La gente que sepa de fútbol, sabe que tu no tienes ni idea.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
355,"Imagino que te pagan por decir idioteces... Respétate un poco y aplaude a Modric como el resto del mundo, es un jugador al que es imposible odiar seas del equipo que seas","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
356,Jajajaja cero champions tiene el muerto de Pedro,"Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
357,Jajajaja Pedri es un sobrevalorado,"Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
358,Tiene mas copas que tu equipo y mas mistica q cualquiier jugador del barca,"Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
359,"Me decía en la calle “por eso estos hueones son flacos, donde no se alimentan bien. Comen puras huevadas y a todo le ponen  porotos  negros”.   EN REIRLOOOOH",SinTweetPadre,0,0,0,1,
