ID,Tweet,Violencia,Homofobia,Xenofobia,Incensurable
2005,"Amanecimos con nubes en el horizonte y un sol tímido tratando de aparecer. Ideal para un café con música tranquila en casa. ¿Y en tu zona, cómo anda el clima?",0,0,0,1
2006,Hoy Santiago amaneció con el clásico frío que te hace preguntarte si realmente va a llegar la primavera. ¡A sacar los chalecos nomás!,0,0,0,1
2007,"Hoy el cielo está encapuchado, parece que no tiene ganas de soltar el sol. Ideal para una buena taza de café y algo para leer.",0,0,0,1
2008,"El sol decidió hacer acto de presencia hoy, pero el viento fresco nos recuerda que aún es primavera. ¡Qué ganas de salir a disfrutar un paseo!",0,0,0,1
2009,"Hoy el clima se pasó de cumbia: nublado con destellos de sol, como si no supiera si llover o ponerse veraniego. Así es Santiago, siempre indeciso.",0,0,0,1
2010,"Santiago amaneció bajo una manta de nubes grises, invitando al cafecito mientras esperamos ese sol que siempre promete aparecer. ¿Aguantará la lluvia? Veremos.",0,0,0,1
2011,"Hoy Santiago amanece con cielos despejados y un sol que promete derretir el termómetro. Ideal para salir y disfrutar, pero no olvides tu botellita de agua.",0,0,0,1
2012,"Santiago amanece abrigado en nubes, pero dicen que la tarde podría ser soleada. Ojo con esos cambios locos de temperatura, no olviden la chaqueta.",0,0,0,1
2013,Hoy amanecimos con nubes y un frío que cala en los huesos. Imprescindible usar paraguas; parece que la lluvia será nuestra compañera esta semana.,0,0,0,1
2014,Hoy desperté con el ánimo de un koala después del almuerzo.,0,0,0,1
2015,"Hoy, mi cuerpo pide cama y mi mente un descanso, pero la vida insiste en que siga adelante.",0,0,0,1
2016,"Hoy amanecí como si me hubiera pasado una micro por encima, pero igual hay que darle ánimo a este día.",0,0,0,1
2017,Hoy el cansancio me susurra promesas de siestas largas y yo sólo quiero rendirme ante esas tentaciones.,0,0,0,1
2018,"Ni el café salva ya, el cansancio se transformó en un estado permanente de mi forma de ser.",0,0,0,1
2019,Hoy siento que hasta las siestas quieren tomar una siesta.,0,0,0,1
2020,Hoy no sé si necesito una siesta o una semana de vacaciones.,0,0,0,1
2021,"En este punto, hasta mis ojeras tienen ojeras, ya no sé si estoy cansado o es parte de mi personalidad.",0,0,0,1
2022,Estoy tan cansado que siento que la almohada me extraña más que mi polera favorita.,0,0,0,1
2023,"Estoy tan cansado que si me prometes que puedo dormir hasta al mediodía, te doy mi contraseña de Netflix.",0,0,0,1
2024,"Si sigues fastidiándome con tus tonteras, te juro que voy a hacerte callar de una vez por todas, y no será bonito. Deja de cruzarte en mi camino o ni te reconocerás.",1,0,0,0
2025,"La próxima vez que quieran hacerse los chistosos conmigo, les voy a dejar bien claro que no tengo paciencia ni para aguantar una estupidez más. Que no se me crucen, porque les voy a hacer morder el suelo.",1,0,0,0
2026,"Si sigues cruzándote en mi camino, te aseguro que no vas a salir caminando entero. Aprende a respetar antes de que sea tarde.",1,0,0,0
2027,"Si te cruzas en mi camino de nuevo, te voy a dar una lección que no vas a olvidar. Ya estoy cansado de aguantar tanto imprudente, para que veas que conmigo no se juega.",1,0,0,0
2028,"Antes de que se pasen de listos otra vez, les recuerdo que no tengo problemas en agarrarlos a empujones hasta que aprendan a quedarse en su lugar.",1,0,0,0
2029,"Al que se atreva a cruzarse otra vez en mi camino, lo dejo en el suelo sin pensarlo dos veces, ya me tienen cansado tantos insolentes.",1,0,0,0
2030,"La próxima vez que me busques problemas, te las voy a cobrar una por una. No sabes con quién te estás metiendo. Estoy listo para hundirte sin piedad.",1,0,0,0
2031,"Al que se atreva a mirarme feo de nuevo, le doy vuelta la cara de un puñetazo. Si creen que soy un tonto, les va a costar caro.",1,0,0,0
2032,"La próxima vez que alguien se atreva a cruzarse en mi camino, va a conocer el verdadero significado del miedo. No tengo paciencia para imprudentes, así que mejor cuídense los que no saben guardar",1,0,0,0
2033,"El que se atreva a cruzarse en mi camino otra vez, le encanto el gusto a tierra, aquí no se viene a jugar al valiente, se van a acordar de mí de por vida.",1,0,0,0
2034,"Al próximo que insulte a mi familia lo desarmo en dos segundos, y que después no vengan llorando, porque no dejo nada al azar.",1,0,0,0
2035,"Sigue dándotelas de bacán antes de que te caiga la tormenta, la próxima vez que te vea, más vale que tengas ojos en la nuca porque te voy a dejar tremendo susto.",1,0,0,0
2036,Sigue hablándome así y te vas a llevar tal paliza que ni en chiste te vas a atrever a cruzarte por mi camino de nuevo. Ya estoy chato de soportar a gallos con menos palabras y más desubicados.,1,0,0,0
2037,"La paciencia se agotó. El próximo que me venga con cuentos baratos lo dejo pa' la historia con un par de guantazos. Dense cuenta, no ando con rodeos.",1,0,0,0
2038,"Como vuelva a cruzarme con ese payaso, no voy a parar hasta que sienta cada uno de mis golpes. Es hora de que aprenda que conmigo no se juega.",1,0,0,0
2039,"Al primero que cruce mi camino con esos aires de superioridad, lo dejo en el suelo recordando quién manda acá. Estoy cansado de tanto payaso inflado.",1,0,0,0
2040,"El próximo que venga a desafiarme le va a faltar calle cuando le deje los dientes como paletas, ya no aguanto a esta gente que se cree invencible.",1,0,0,0
2041,"La próxima vez que te atrevas a mirarme feo, te voy a volar los dientes de un golpe. Avísale a todos los que intenten pasarse de listo conmigo que no tengo piedad.",1,0,0,0
2042,"A ver si siguen con las picanterías cuando los deje en el suelo, me tienen chatos esos bocones que no saben con quién se están metiendo.",1,0,0,0
2043,El próximo que me venga a faltar el respeto lo dejo viendo estrellitas de un solo combo; acá se acabaron las bromitas. Já.,1,0,0,0
2044,"Al próximo que intente pasarse de listo conmigo, lo dejo tumbado en el suelo de una sola patada. No estoy para aguantar estupideces de nadie más. Que lo piensen bien antes de desafiarme.",1,0,0,0
2045,"La próxima vez que te atrevas a faltar el respeto, te aseguro que vas a conocer de cerca el pavimento. Ya me cansé de tanto insolente que se cree intocable. Ojo, que voy en serio.",1,0,0,0
2046,"Hablai mucho, pero cuando te pille en la esquina te vas a acordar de mí. Tanto que decías campeón, vamos a ver si asomai la cara después del corretazo que te voy a pegar.",1,0,0,0
2047,"Al próximo que venga con sus mentiras y rumores, le caigo encima sin misericordia. Se acabaron los cuentos, esta vez no dejaré pasar ni una. Que entiendan de una vez que conmigo no se juega.",1,0,0,0
2048,Se atreven a acercarse a mí de nuevo y van a conocer de una vez por todas lo que es que te desarmen a combos. Se acabó la paciencia con esos giles que no entienden con palabras.,1,0,0,0
2049,"En serio, me importa un carajo lo que pienses; si sigues fastidiándome, te echo de una patada. Váyanse todos los bocazas que no saben cuándo frenar, están avisados.",1,0,0,0
2050,"Al próximo gil que me venga con cuentos estúpidos, le voy a enseñar a no meterse con uno de estos puños. La próxima se la piensan dos veces antes de andar buscando problemas.",1,0,0,0
2051,"Sigue hablando a mis espaldas y te prometo que la próxima vez no solo voy a enfrentarte, sino que te voy a dejar tan mal que lo pensarás dos veces antes de abrir la boca. Que te quede claro, no me importa ensuciarme las manos si es necesario.",1,0,0,0
2052,"Si vuelves a cruzar palabra conmigo, te aplasto como a un insecto. No me interesa tu llanto después de que sientas lo que es meterse con la persona equivocada.",1,0,0,0
2053,"La próxima vez que me faltes el respeto, vas a encontrar tu destino en mis manos. Voy a dejarte claro que nadie se mete conmigo y sale bien parado.",1,0,0,0
2054,"La próxima vez que intentes pasarte de chistoso conmigo, te espero a la salida y te enseño a respetar a los verdaderos machos. No será solo una advertencia, te va a quedar claro a punta de lumasos.",1,0,0,0
2055,"La próxima vez que un gil se crea choro conmigo, le voy a enseñar lo que es aterrizar con un combo de aquellos. Cansado de payasos que creen que todo es un juego. Aquí no se juega, se vuela.",1,0,0,0
2056,"Si vuelves a meter tus narices donde no te llaman, te vas a topar conmigo y vas a conocer de cerca lo que es un buen combo. Más te vale cerrar la boca y mantener la distancia antes de que las cosas se pongan feas.",1,0,0,0
2057,"La próxima vez que alguien se atreva a echarme una mirada sospechosa, van a sentir el peso de mis nudillos. Que entiendan de una vez que conmigo no se juega.",1,0,0,0
2058,"La próxima vez que pongas un pie en mi barrio, te voy a dar tal paliza que vas a pedir que no te reconozcan ni en tu casa. No es chiste, callampa.",1,0,0,0
2059,"Si te pillo hablando a mis espaldas otra vez, te dejo claro quién manda. Más te vale cerrar la boca antes de que algo feo te pase. Estoy cansado de tus estupideces.",1,0,0,0
2060,"Al que se le ocurra pasarse de listo de nuevo, lo dejo tirado en el pavimento sin pensarlo dos veces. Que entiendan de una vez por todas que acá no se juega con fuego.",1,0,0,0
2061,"La próxima vez que un idiota intente pasarse de listo conmigo, voy a asegurarme de que termine tragando polvo. Me cansé de aguantar patrañas, acá solo reina quien sabe defenderse.",1,0,0,0
2062,"La próxima vez que te encuentre en mi camino no te vas a levantar ni para contarle a tus amigos. Que lo sepan bien, no tengo paciencia para patudos que se creen superiores.",1,0,0,0
2063,"Si sigues hablando detrás de mi espalda, te juro que no te van a reconocer la cara cuando te pille por ahí. No tengo paciencia para los cobardes que no saben cuándo callarse.",1,0,0,0
2064,"Se creen invencibles, pero la próxima vez que intenten algo, van a conocer lo que es realmente la violencia. No les va a quedar ni tiempo para arrepentirse antes de que termine con esta farsa.",1,0,0,0
2065,"Cuida por donde caminas, porque si te encuentro de nuevo, te vas a llevar el susto de tu vida. No va a quedar nada tuyo que no pueda aplastar con mis manos. Voy a dejar en claro que se respeta con temor.",1,0,0,0
2066,"La próxima vez que me miris así, ten claro que te voy a dar vuelta de un combo. No voy a aguantar que nadie me falte el respeto. Piensa dos veces antes de abrir esa bocota, porque la próxima será la última.",1,0,0,0
2067,"Sigue hablando a mis espaldas, y verás cómo afino las cuentas a la antigua: un buen par de golpes y te dejo sentado. Estoy chato de las moscas y esta vez no perdono.",1,0,0,0
2068,"A la próxima que me desafíen, no me haré responsable de lo que pase. Tómense en serio mi advertencia, porque cuando actúe, no quedará nadie para protegerlos.",1,0,0,0
2069,"Te pasas de listo una vez más y te juro que sentirás el peso de mis manos. Aquí se acabaron las palabras, el que se mete conmigo sale mal parado. Prepárate para lo",1,0,0,0
2070,"Pensai que estai jugando conmigo, pero el día que te encuentre ya verás el puño con el que te derrumbo. Avíspate antes que te despierte a golpes.",1,0,0,0
2072,"A la próxima que te burles de mi cara, te haré tragar cada palabra con un puñetazo. Así que no te pongas choro, porque no sabes con quién te metes. Estás avisado.",1,0,0,0
2073,"Prepárate cuando te vea en la calle, porque te voy a dar una lección que nunca vas a olvidar. Todos se enterarán cómo terminas cuando jugai con fuego, y no va a ser bonito.",1,0,0,0
2074,"Estoi chato de tus estupideces, al próximo comentario que hagas en mi contra verás cómo no te volvís a pronunciar jamás. No tengo paciencia para tu tontera, te voy a dejar claro que yo no juego.",1,0,0,0
2075,Cuidado al abrir esa boca de nuevo porque el próximo insulto que lances te lo vas a tragar con cada uno de tus dientes. Ya me colmaste la paciencia y no responderé como un tonto,1,0,0,0
2076,"A todos los que me siguen molestando, más les vale que se queden callados porque cuando los encuentre, no van a saber de dónde les llueven los golpes. Esta es la última advertencia.",1,0,0,0
2077,"Andai diciendo tonteras sobre mí, ¿cachai que la próxima vez que te cruce te dejo en el suelo pa que aprendai a no meterte con quien no debes? Tus días de choro se acabaron.",1,0,0,0
2078,"Sigo aguantando tus jugadas, pero cuando nos veamos, voy a meter tanto miedo que llorarás por tu vida. Así que mejor piénsalo dos veces antes de abrir la boca otra vez.",1,0,0,0
2079,"Anda venteando, pero en cuanto te vea, te aseguro que no vas a volver a pararte. Me da lo mismo si tienes amigos, que vengan todos, que aquí los planes se resuelven a golpes, y te voy a enseñar a no meterte donde no te llaman.",1,0,0,0
2080,"La próxima vez que uno de ustedes se pase de listo con mi hermano, lo voy a buscar y esta vez no habrá jueguitos. Te voy a enseñar a respetar con un par de lecciones que no olvidarás. Vas a pensar dos veces antes de meterte con nosotros.",1,0,0,0
2081,"Cuando te encuentre en la calle, te voy a bajar los humos con una sola patada. Piola nomás, porque las cosas se arreglan rápido cuando alguien se pasa de listo.",1,0,0,0
2082,"La próxima vez que un cobarde intente pasarse de listo, le voy a enseñar lo que es recibir una andanada de golpes. No acepto más payasadas, aquí se impone respetuoso o se aprende de la peor manera.",1,0,0,0
2083,"Eres pura hablaita, pero te advierto, la próxima que te encuentre vas a probar qué tan rápida puede ser una patada. Te creí intocable, pero estás por saber que yo no tengo límites.",1,0,0,0
2084,"Si vuelves a cruzarte en mi camino, te prometo que no sales entero, estoy listo para arrancarte la cabeza la próxima vez.",1,0,0,0
