ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
752,Cívico será pescará a combos y pitearse a boric ctm,Matar a un libertario es deber cívico...,1,0,0,0,751
753,"Las fiscalizaciones en el circo de los matinales un día terminarán muy mal.  Si la persona no quiere salir en tv, no puedes obligarla, los Noteros no SON PARTE DEL CONTROL.  Aunque estén en la vía pública, NO PUEDEN ACOSAR A LAS PERSONAS.   #muchogustoMG   #contigoCHV",SinTweetPadre,0,0,0,1,
754,"Boric eliminará el Bono Bodas de Oro. Este aporte se creó en 2011 y entrega $445.352 a parejas que cumplen 50 años de matrimonio. Se han gastado todo, ahora perjudican a los adultos mayores quitando el bono, para lograr llegar a fin de año. ¡Sinvergüenzas, corruptos!","""El seudo periodismo en Chile"", cada vez peor... y los matinales.. ni hablar una mierda la TV chilena.",0,0,0,1,X
755,"Oye monozolano conchetumare, vuelve a tu selva mono de mierda que nadie te quiere acá, muerto de hambre y la conchetumare, weon weko que comenta desde un perfil falso  Aparte de monozolano, amariconao el ctm, las tenis todas mono qlo perkin bueno pal pico",Me la movió tu hermana marak ctm. Anda a lavarte la r4ja.,0,0,1,0,X
756,Que te pasa mono qliao !!! HDLGP,Me la movió tu hermana marak ctm. Anda a lavarte la r4ja.,0,0,1,0,X
757,"La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",Dijo la chama hedionda a zorra   que no se baña porque hace frío,0,0,0,1,X
758,"""Monozolanos chillando desde cualquier lado menos Venezuela"" cosas que se pueden decir en cualquier lugar y momento. País de parásitos cobardes","La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",0,0,1,0,757
759,Los chilenos se creen europeos y son de las sociedades más retrógradas y estúpidas de Latinoamérica,"La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",0,0,1,0,757
760,Venecos son la mugre de latinoamerica nadie los quiere,"La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",0,0,1,0,757
761,Asiáticos ql se comen todo lo que da sombra. Deberían desaparecer.,Asiáticos ql se comen todo lo que da sombra. Deberían desaparecer.,0,0,1,0,761
762,"Pero que chucha negros de mierda en todas las tiendas. Hay que declararle la guerra a la elite económica. Y de paso pitearse a todos los comunistas. Falabella sacó finalmente la publicidad , ahora vamos por  @tiendas_paris @tiendas_paris","Pero que chucha negros de mierda en todas las tiendas. Hay que declararle la guerra a la elite económica. Y de paso pitearse a todos los comunistas. Falabella sacó finalmente la publicidad , ahora vamos por  @tiendas_paris @tiendas_paris",1,0,0,0,762
763,Puta que tenía razón Pinochet. Había que pitearse a todos estos comunistas qlios!!!!! Por ellos no existiera nadie que piense distinto a su doctrina. Hijos de Puta!!!!!!! Bien Chile por ser el país más anticomunista del Mundo!!!!!,"El monstruo de Viña hizo lo suyo otra vez, Loco Pepe se fue a conchetumare de dnd ojalá nunca vuelva. Facho culiao nefasto",1,0,0,0,X
764,"aparte de los  fachos  hay que  matar  a las personas que alguna vez quisieron o quieren ser parte de todas las minorías posibles para percibirse como víctimas, ganarse el cariño de las personas y/o apropiarse de culturas que no son suyas",SinTweetPadre,1,0,0,0,
765,Ayer el tren de Aragua mató a un Chileno. Cuando se pitean a esas lacras venecas? O solo la ley gatillo fácil es para pitearse a los barristas?,Mueren dos hinchas de Colo Colo atropellados por carro lanzagases en la previa al duelo con Fortaleza,1,0,1,0,X
766,"Lo mismo pensé, pacos qliaos , vayan a pitearse a los extranjeros q andan armados en las calles , no a hinchas.  Hdp",Ayer el tren de Aragua mató a un Chileno. Cuando se pitean a esas lacras venecas? O solo la ley gatillo fácil es para pitearse a los barristas?,1,0,1,0,765
767,"Wen día chuquillos  (perdonen mi cara, es tmprano ) es un hermoso día pa pitearse más Pacos qlos jiji   ACAB ","Y manifestantes por eso era muy peligrosa esa ley porque maquillada para los delincuentes pero siempre la intensión de los congresistas fue usarla para quien protesta y quién va a los estadios, ESO SEBIA CON MAYUSCULA",1,0,0,0,X
768,Bue dia para matar pacos,"Wen día chuquillos  (perdonen mi cara, es tmprano ) es un hermoso día pa pitearse más Pacos qlos jiji   ACAB",1,0,0,0,X
769,Mataron al mas grande de chile en su centenario,JADSJADKAJDASJDAJAKJSDJASDFJSAFJASJFJASKFKJASGKJSAGKJAGKJASGKASGKJAGKJASKJ LAS ZORRAS PERKINES COMO SIEMPRE DANDO PENA QL FKKAFK  LAWDAWL00AWF0LALFAKFKAWFKWAF.  AGUANTE EL BULLA COÑOESUMADRE LINDO CENTENARIO EL DE COLO-COLO,0,0,0,1,X
770,saben q no quiero ser como una vieja  ql  pero asi 100% honesta me ds como ?? cuando las minas dicen que les deberían decir feliz dia de las  madres  los hombres q les chuparon las tetas XDDD cm que NOSE wn siento q es tan raro decir eso (no por la ACCIÓN de hacerlo),SinTweetPadre,0,0,0,1,
771,Excelente,¿Y tú qué opinas?  Papa León XIV Reitera Postura De La Iglesia: Familia Es Hombre Y Mujer       https:// a-leon-xiv-reitera-postura-de-la-iglesia-familia-es-hombre-y-mujer/ …,0,1,0,0,X
772,"No profeso la religión católica, pero tiene toda la razón.",¿Y tú qué opinas?  Papa León XIV Reitera Postura De La Iglesia: Familia Es Hombre Y Mujer       https:// a-leon-xiv-reitera-postura-de-la-iglesia-familia-es-hombre-y-mujer/ …,0,1,0,0,X
773,"| Papa León XIV: ""La familia se funda en la unión estable entre el hombre y la mujer"".",NO HAY MAS ....,0,1,0,0,X
774,"La familia católica, será. Hay muchas otras formas de familia."," | Papa León XIV: ""La familia se funda en la unión estable entre el hombre y la mujer"".",0,0,0,1,X
775,Obvio  Lo Natural," | Papa León XIV: ""La familia se funda en la unión estable entre el hombre y la mujer"".",0,1,0,0,X
776,"La familia tambien puede ser la madre soltera com los dos niños, los abuelitos con los nietos porque los padres murieron, etc...  La familia tradicional, fundada entre un hombre y una mujer, es solo uno de los diferentes tipos de familia que existen.",Entonces no entiendo porque muchos sacerdotes no tienen una esposa y familia como Dios manda,0,0,0,1,X
777,"O sea, está bien que me enamoré de un hombre y tengamos coito por el recto y adoptemos niños. ¡Qué maravilla…!  gentuza enferma, arrepiéntanse y busquen la verdad, o será demasiado tarde.",Entonces no entiendo porque muchos sacerdotes no tienen una esposa y familia como Dios manda,0,1,0,0,X
778,"Bueno, ya el papa esta dando puntadas de que va por el lado correcto, chao wokismo, chao LGBTQ.",Entonces no entiendo porque muchos sacerdotes no tienen una esposa y familia como Dios manda,0,1,0,0,X
779,"voy a hacer limpieza y  eliminar  a  todos los  homosexuales . esta casa es homofóbica, no se acepta propaganda homosexual",SinTweetPadre,0,1,0,0,
780,"Te estoy explicando el fenomeno aweonadito, entiendelo o no es así, a la gente le da asco los wekos y los caribeños, ustedes los apoyaron, entonces en respuesta una masa de gente de centro y centro derecha se volvió facha, no es difícil de entender, es visceral y no me importa.",Eres exactamente el aweonao del que habla el compadre de arriba,0,1,1,0,X
781,"1-. Nos llenaron de wekos, el estado financiar shows trans, enseña sobre weas de género en los colegios y hace propaganda en el mes de los wekos. 2-. Kaiser es el que tiene más pelotas y el único que sacaría a los milicos con rifles a reprimir un segundo estallido.",Asco los wekos xDDD se llama andar pendiente de lo que hacen otros con su culo (suenan hasta celosos los reprimidos) la gente es ignorante nuevamente no tiene nada que ver con el estallido mira que apoyar a un weta que busca eliminar el ministerio de educación,0,1,0,0,X
782,"Evacuan La Moneda por fuerte emanación a gas. Pese a que toda la gente sale del edificio, el Presidente Boric sigue en su oficina.",Que se venga abajo cuando el weas esté durmiendo,0,0,0,1,X
783,Alto en puto.,"Que pasó, sobrino. THIS DIVA!  ‍",0,1,0,0,X
784,Venecos  fuera !! Odiamos su cultura !! Este jamás será un país para ustedes !! Váyanse y luchen por lo que les pertenece !! No sean cobardes !!,SinTweetPadre,0,0,1,0,
785,"Los  venecos  son una especie invasora,como los castores. Hay que pedir autorización para cazarlos o nos van a destruir.",SinTweetPadre,1,0,1,0,
786,"Queridos compatriotas, la única forma de que los   se vayan, es dejar de mantener vínculos comerciales de todo tipo con ellos. Nuestro amor a la patria lo requiere  Ningún político nos va a salvar de esta invasión veneca. Si hay  venecos , no compres, no vendas, no arriendes.",SinTweetPadre,0,0,1,0,
787,Comencemos a  eliminar  los CVs de  venecos  o cualquier caribeño que llega. Dejemos solo chilenos,SinTweetPadre,0,0,1,0,
788,"En 1973 y años sucesivos, muchos chilenos corrieron a Venezuela. No por gusto. La diferencia es que aquí nunca fueron llamados cobardes Como chilenos deberíamos ser más compresivos por la sorpresa de los venezolanos a la maratón en Santiago, hay que entender que ellos solo han corrido de su país por cobardía, jamás han visto a gente corriendo por gusto.","En 1973 y años sucesivos, muchos chilenos corrieron a Venezuela. No por gusto. La diferencia es que aquí nunca fueron llamados cobardes Como chilenos deberíamos ser más compresivos por la sorpresa de los venezolanos a la maratón en Santiago, hay que entender que ellos solo han corrido de su país por cobardía, jamás han visto a gente corriendo por gusto.",0,0,0,1,788
789,"3.000 chilenos  Chile debiera aceptar 3.000 venecos, y eliminar a los otros. Literalmente eliminarlos","En 1973 y años sucesivos, muchos chilenos corrieron a Venezuela. No por gusto. La diferencia es que aquí nunca fueron llamados cobardes Como chilenos deberíamos ser más compresivos por la sorpresa de los venezolanos a la maratón en Santiago, hay que entender que ellos solo han corrido de su país por cobardía, jamás han visto a gente corriendo por gusto.",1,0,1,0,788
790,"Bien muertos los perros  venecos ...cada chileno debería tener un arma para  eliminar  esta raza inmunda y maloliente.  @Guarequena Colectivos cahavistas caribeños  de al menos 70 motociclistas hostiga y ataca a funcionario municipal en Av Ossa y Larrain en La Reina,, funcionario sacó su arma y disparo a 3 personas, resultando una de ellas fallecida. Se viene una guerra civil",SinTweetPadre,1,0,1,0,
791,@Pixies_cl  el chileno promedio es un mono con hojillas XD.,@Pixies_cl  el chileno promedio es un mono con hojillas XD.,0,0,1,0,791
792,Mira quién habla el burro hablando de orejas  Ustedes son los verdaderos monos  Tienen hasta el color  En su mugre de país comían arepa y plátano no se bañaban  Llegaron a mi país y se agrandan  Maldita plaga deberían eliminar a todos los venecos monos como tú  Son una cagada,Mira quién habla el burro hablando de orejas  Ustedes son los verdaderos monos  Tienen hasta el color  En su mugre de país comían arepa y plátano no se bañaban  Llegaron a mi país y se agrandan  Maldita plaga deberían eliminar a todos los venecos monos como tú  Son una cagada,1,0,1,0,792
793,"Ojalá agarren al ""empresario"" y le alineen los chakras a puras patás en el hocico",Empresario y vinculado a la meditación: Quién es el sujeto que le dio brutal golpiza a conserje de 70 años en Vitacura,1,0,0,0,X
794,El mariconazo,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
795,Maricon a la vela,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
796,El Lame pico  ,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
797,Maraco desatado,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
798,Fleto gay ,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
799,No se puede esperar mucho de un Maraco Fleto!  De seguro tienes alguna ETS!,"Quién fue el marido de Jeannette Jara?... Fue un terrorista, un vándalo, lo que actualmente conocemos como un primera línea, así era el delincuente que se casó con Jara. Por eso mismo tiene oculto todo ese periodo, más ahora que quiere vender la imagen de alguien responsable.",0,1,0,0,X
800,"Decídete a salir del clóset maraco ql y quizás así se te quite tu amargura. Vergüenza antofagaatina y fleto en las tinieblas, cómete este x el culo ","Hoy ya nadie se cree el cuento de que el estallido fecal,era por demandas y derechos sociales. Fue un golpe de estado directo hacia nuestra democracia. Aquí se puede observar que no hay carabineros,sólo querían chorear y hacerlas de domésticos.  Sector Bonilla Antofagasta.",0,1,0,0,X
801,Bien muerto el care Pao culiao anda creyendose matón en patota y ahí quedó,  #Nacional    El prontuario del inspector municipal que disparó y asesinó a motorista en La Reina   Más detalles,1,0,0,0,X
802,HUECO PROGRE ZURDO DEPRAVADO.,Se volvió locaa THIS DIVA!  ‍,0,1,0,0,X
803,Tragasable igual que le  fleto de su hermano,"Weko como su hermano el ql , es de familia la wea",0,1,0,0,X
804,Mi imigini li ediciciin qii li dis i tis hijis  Me imagino las chupadas de pico que debe pegar la maraca conchatumadre de tu vieja afuera del súper cuando salen los mecheros debe ser tremenda maraca zorra suelta payasito culiao ten un prepucio día como te gusta maricon Zamudio,"Te felicito por tu léxico, me imagino la educación que le das a tus hijos, no caigo en provocaciones y en responder con insultos y, garabatos que tengas un precioso dia",0,1,0,0,X
805,Lárgate de mi país mejor veneko,Ustedes no se cansan de fracasar?,0,0,1,0,X
806,y si lo afeitamos a charchasos a este SDW,"  #Nacional    ""Fui víctima de una agresión salvaje"": Agresor de conserje de 70 años asegura que desconocidos lo golpearon  Más detalles",1,0,0,0,X
807,"#Nacional    ""Fui víctima de una agresión salvaje"": Agresor de conserje de 70 años asegura que desconocidos lo golpearon  Más detalles ",SinTweetPadre,0,0,0,1,
